#Saved Data from the class wainteach_gui on 29.10.2025 at 11h12m09s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.5000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.834925e+09	3.262838e+00
2.835095e+09	3.262881e+00
2.835265e+09	3.264846e+00
2.835435e+09	3.266005e+00
2.835606e+09	3.267636e+00
2.835776e+09	3.268828e+00
2.835946e+09	3.270952e+00
2.836116e+09	3.272672e+00
2.836286e+09	3.274397e+00
2.836456e+09	3.275276e+00
2.836627e+09	3.276412e+00
2.836797e+09	3.277187e+00
2.836967e+09	3.277542e+00
2.837137e+09	3.277575e+00
2.837307e+09	3.276691e+00
2.837477e+09	3.276639e+00
2.837648e+09	3.277187e+00
2.837818e+09	3.279589e+00
2.837988e+09	3.280427e+00
2.838158e+09	3.281514e+00
2.838328e+09	3.282159e+00
2.838498e+09	3.282470e+00
2.838669e+09	3.284104e+00
2.838839e+09	3.283041e+00
2.839009e+09	3.283141e+00
2.839179e+09	3.282046e+00
2.839349e+09	3.282071e+00
2.839520e+09	3.280130e+00
2.839690e+09	3.280081e+00
2.839860e+09	3.279541e+00
2.840030e+09	3.278860e+00
2.840200e+09	3.278039e+00
2.840370e+09	3.276587e+00
2.840541e+09	3.276072e+00
2.840711e+09	3.274634e+00
2.840881e+09	3.273381e+00
2.841051e+09	3.270853e+00
2.841221e+09	3.270002e+00
2.841391e+09	3.268483e+00
2.841562e+09	3.266779e+00
2.841732e+09	3.265621e+00
2.841902e+09	3.263562e+00
2.842072e+09	3.262283e+00
2.842242e+09	3.260160e+00
2.842412e+09	3.259209e+00
2.842583e+09	3.258207e+00
2.842753e+09	3.258994e+00
2.842923e+09	3.258656e+00
2.843093e+09	3.259441e+00
2.843263e+09	3.259151e+00
2.843433e+09	3.258446e+00
2.843604e+09	3.258534e+00
2.843774e+09	3.257493e+00
2.843944e+09	3.256688e+00
2.844114e+09	3.255892e+00
2.844284e+09	3.255448e+00
2.844454e+09	3.255976e+00
2.844625e+09	3.255938e+00
2.844795e+09	3.256840e+00
2.844965e+09	3.257114e+00
2.845135e+09	3.258390e+00
2.845305e+09	3.258956e+00
2.845475e+09	3.260877e+00
2.845646e+09	3.260152e+00
2.845816e+09	3.260941e+00
2.845986e+09	3.260746e+00
2.846156e+09	3.261535e+00
2.846326e+09	3.260662e+00
2.846496e+09	3.261586e+00
2.846667e+09	3.262322e+00
2.846837e+09	3.263750e+00
2.847007e+09	3.265746e+00
2.847177e+09	3.266704e+00
2.847347e+09	3.270468e+00
2.847518e+09	3.272671e+00
2.847688e+09	3.276063e+00
2.847858e+09	3.276574e+00
2.848028e+09	3.279202e+00
2.848198e+09	3.281209e+00
2.848368e+09	3.281734e+00
2.848539e+09	3.282808e+00
2.848709e+09	3.282755e+00
2.848879e+09	3.284442e+00
2.849049e+09	3.284579e+00
2.849219e+09	3.285366e+00
2.849389e+09	3.286425e+00
2.849560e+09	3.288201e+00
2.849730e+09	3.289773e+00
2.849900e+09	3.291629e+00
2.850070e+09	3.291651e+00
2.850240e+09	3.292370e+00
2.850410e+09	3.292719e+00
2.850581e+09	3.293364e+00
2.850751e+09	3.294100e+00
2.850921e+09	3.293840e+00
2.851091e+09	3.295296e+00
2.851261e+09	3.294338e+00
2.851431e+09	3.295981e+00
